name,type,version,versionIndex,numOfClassesInPackage,linesOfCode,freqOfChanges,percCommitsClassChanged,changeHasOccurredMetric,percCommitsPackChanged,totalAmountOfChanges
org/apache/pdfbox/pdmodel/encryption/PublicKeyRecipient.java,class,unversioned,1,0,15,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,6,0,0,0,0,0
org/apache/pdfbox/pdmodel/graphics/color/PDCalGray.java,class,unversioned,1,0,75,0,0,0,0,0
org/apache/fontbox/ttf/GlyfCompositeDescript.java,class,unversioned,1,0,137,0,0,0,0,0
org/apache/jempbox/xmp/pdfa/XMPSchemaPDFAField.java,class,unversioned,1,0,8,0,0,0,0,0
org/apache/fontbox/cff/CharStringConverter.java,class,unversioned,1,0,215,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFJavaScript.java,class,unversioned,1,0,46,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueMDP.java,class,unversioned,1,0,25,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/form/PDVariableText.java,class,unversioned,1,0,87,0,0,0,0,0
org/apache/xmpbox/xml/DomHelper.java,class,unversioned,1,0,49,0,0,0,0,0
org/apache/pdfbox/preflight/font/SimpleFontValidator.java,class,unversioned,1,0,27,0,0,0,0,0
org/apache/fontbox/ttf/GlyfDescript.java,class,unversioned,1,0,24,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureInterface.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/pdfbox/util/operator/SetStrokingIndexed.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/fontbox/cff/CharStringHandler.java,class,unversioned,1,0,27,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSignature.java,class,unversioned,1,0,157,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/measurement/PDMeasureDictionary.java,class,unversioned,1,0,25,0,0,0,0,0
org/apache/pdfbox/preflight/font/Type0FontValidator.java,class,unversioned,1,0,140,0,0,0,0,0
org/apache/pdfbox/preflight/process/ValidationProcess.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/pdfbox/util/operator/SetStrokingPattern.java,class,unversioned,1,0,18,0,0,0,0,0
org/apache/pdfbox/preflight/font/container/CIDType0Container.java,class,unversioned,1,0,44,0,0,0,0,0
